id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams,cover_url,cover_url_md,album_name,release_date,spotify_url,preview_url,popularity
3EG9FJ0ToLfgnc1IG2Z1wz,"Tyler, The Creator, Brent Faiyaz, Fana Hues",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),Columbia,C,Major,4 beats,0.468,0.652,0.0722,0.333,0.000318,0.55,0.39,-4.912,140.223,588139,1,9142721,https://i.scdn.co/image/ab67616d0000b273940aa635eea98719f6ca4ad9,https://i.scdn.co/image/ab67616d00001e02940aa635eea98719f6ca4ad9,CALL ME IF YOU GET LOST,2021-06-25,https://open.spotify.com/track/3EG9FJ0ToLfgnc1IG2Z1wz,,
3EMp20j5E42MxfFbsEsIvD,"Jack Harlow, Drake",Churchill Downs (feat. Drake),Generation Now/Atlantic,B,Major,4 beats,0.71,0.522,0.36,0.615,0.0,0.11,0.37,-9.102,96.448,309327,2,18847287,https://i.scdn.co/image/ab67616d0000b2739ba41d0446dee0141062bbe1,https://i.scdn.co/image/ab67616d00001e029ba41d0446dee0141062bbe1,Come Home The Kids Miss You,2022-05-06,https://open.spotify.com/track/3EMp20j5E42MxfFbsEsIvD,,
3EPXxR3ImUwfayaurPi3cm,Dean Lewis,Be Alright,Universal Music Australia Pty. Ltd.,B,Major,4 beats,0.553,0.586,0.0362,0.697,0.0,0.0813,0.443,-6.319,126.684,196373,35,424000376,https://i.scdn.co/image/ab67616d0000b27313480e8127119dcb882eb53d,https://i.scdn.co/image/ab67616d00001e0213480e8127119dcb882eb53d,Be Alright,2018-06-29,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,,
3EaJDYHA0KnX88JvDhL9oa,Steve Lacy,Dark Red,Three Quarter,F#/Gb,Major,4 beats,0.603,0.784,0.062,0.446,8.32e-06,0.119,0.769,-4.023,172.041,173104,116,445236412,https://i.scdn.co/image/ab67616d0000b2733d2dfa42f771cd458b194979,https://i.scdn.co/image/ab67616d00001e023d2dfa42f771cd458b194979,Dark Red,2017-02-20,https://open.spotify.com/track/3EaJDYHA0KnX88JvDhL9oa,,
3Eax1yebRxj6LSYpxE9Yd3,"ROSALÍA, Rauw Alejandro",VAMPIROS,Columbia Records/Duars Entertainment/Sony Music Latin,A,Minor,4 beats,0.766,0.684,0.0514,0.135,0.0199,0.0832,0.474,-4.281,102.045,176590,1,8923028,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1,https://i.scdn.co/image/ab67616d00001e024d6cf0d0d5e32ca4fa3a59e1,RR,2023-03-24,https://open.spotify.com/track/3Eax1yebRxj6LSYpxE9Yd3,,
3EfugazgSddQvzZpkof5I4,Anne-Marie,Ciao Adios,Atlantic Records UK,E,Minor,4 beats,0.698,0.882,0.0863,0.127,0.0,0.15,0.445,-3.078,106.083,200105,15,65541347,https://i.scdn.co/image/ab67616d0000b27319f06fd0fc43d3ebed4f041d,https://i.scdn.co/image/ab67616d00001e0219f06fd0fc43d3ebed4f041d,Ciao Adios,2017-02-10,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4,,
3EikYy40GMSp8l5mDV6IQo,Ski Mask The Slump God,Foot Fungus,Republic Records,C#/Db,Major,4 beats,0.881,0.623,0.119,0.257,1.5e-06,0.0964,0.745,-9.662,88.953,129547,1,6357139,https://i.scdn.co/image/ab67616d0000b273e62c8561e3b1bd9ad952ce01,https://i.scdn.co/image/ab67616d00001e02e62c8561e3b1bd9ad952ce01,STOKELEY,2018-11-30,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo,,
3EmmCZoqpWOTY1g2GBwJoR,"Steve Aoki, Louis Tomlinson",Just Hold On,"Ultra Records, LLC",B,Major,4 beats,0.647,0.932,0.0824,0.00383,1.5e-06,0.0574,0.374,-3.515,114.991,198774,24,213332425,https://i.scdn.co/image/ab67616d0000b273438bbc1e0a2a03d5620db845,https://i.scdn.co/image/ab67616d00001e02438bbc1e0a2a03d5620db845,Just Hold On,2016-12-10,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,,
3EpF150nXMSNjiH0bbmXIL,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),"1400 Entertainment, Inc. / 10K Projects",F#/Gb,Major,4 beats,0.437,0.527,0.465,0.185,0.0,0.153,0.701,-6.967,187.815,181714,1,6464206,https://i.scdn.co/image/ab67616d0000b273924229a8ef79e3d4f90cb324,https://i.scdn.co/image/ab67616d00001e02924229a8ef79e3d4f90cb324,Holy Smokes (feat. Lil Uzi Vert),2021-07-16,https://open.spotify.com/track/3EpF150nXMSNjiH0bbmXIL,,
3EtyEzMpfKSaoVhPunvbRV,NF,Leave Me Alone,NF Real Music,C#/Db,Major,4 beats,0.722,0.741,0.19,0.249,0.0,0.151,0.46,-3.72,162.11,308652,1,4754698,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044,https://i.scdn.co/image/ab67616d00001e02942a0c9ac8f1def7c8805044,The Search,2019-07-26,https://open.spotify.com/track/3EtyEzMpfKSaoVhPunvbRV,,
3EvZ03hGAFwGZ2Ebcu86YH,Zach Bryan,Tourniquet,Warner Records,F#/Gb,Major,4 beats,0.593,0.397,0.0329,0.684,7.44e-06,0.0982,0.32,-8.309,76.703,189053,1,9652422,https://i.scdn.co/image/ab67616d0000b2733bd1de7368f5f1efd1d787b3,https://i.scdn.co/image/ab67616d00001e023bd1de7368f5f1efd1d787b3,Zach Bryan,2023-08-25,https://open.spotify.com/track/3EvZ03hGAFwGZ2Ebcu86YH,,
3F1P0QzdXtBz0MXy7KIO5w,"Dua Lipa, Angèle",Fever,Warner Records,F#/Gb,Minor,4 beats,0.868,0.693,0.181,0.0597,0.00399,0.106,0.396,-7.052,114.999,156911,8,50790738,https://i.scdn.co/image/ab67616d0000b2732a12a746e5075833645bf148,https://i.scdn.co/image/ab67616d00001e022a12a746e5075833645bf148,Future Nostalgia,2020-03-27,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w,,
3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,C,Major,4 beats,0.529,0.673,0.175,0.000307,2.41e-06,0.093,0.366,-4.711,165.921,218365,81,818017175,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,https://i.scdn.co/image/ab67616d00001e028dc0d801766a5aa6a33cbe37,"Honestly, Nevermind",2022-06-17,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,,
3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,Heartbreak Anniversary,Epic/Not So Fast,C,Major,3 beats,0.449,0.465,0.0791,0.524,1.02e-06,0.303,0.543,-8.964,89.087,198371,47,519289468,https://i.scdn.co/image/ab67616d0000b2733317fc12f8b9a9a0b8459766,https://i.scdn.co/image/ab67616d00001e023317fc12f8b9a9a0b8459766,TAKE TIME,2020-03-27,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,,
3FHXUqaUer9o231Je1zxIN,"Ed Sheeran, H.E.R.",I Don't Want Your Money (feat. H.E.R.),Atlantic Records UK,G#/Ab,Minor,4 beats,0.468,0.63,0.0843,0.31,0.0,0.137,0.762,-6.536,91.419,204507,1,7714728,https://i.scdn.co/image/ab67616d0000b273f528fc2d5d8b26e4e3413715,https://i.scdn.co/image/ab67616d00001e02f528fc2d5d8b26e4e3413715,No.6 Collaborations Project,2019-07-12,https://open.spotify.com/track/3FHXUqaUer9o231Je1zxIN,,
3FQCJI2t5LTbsRPfYVBSVB,Linkin Park,Battle Symphony,Warner Records,A#/Bb,Major,4 beats,0.653,0.839,0.0685,0.0369,0.0,0.068,0.669,-5.077,149.034,216281,1,4460984,https://i.scdn.co/image/ab67616d0000b273145e1cf12538f5666511237d,https://i.scdn.co/image/ab67616d00001e02145e1cf12538f5666511237d,One More Light,2017-05-19,https://open.spotify.com/track/3FQCJI2t5LTbsRPfYVBSVB,,
3FSwpQ9dBZBeBV6UdYHI2R,Future,712PM,Epic/Freebandz,F,Minor,4 beats,0.711,0.686,0.271,0.0355,0.0,0.124,0.536,-6.409,146.971,173187,1,9124564,https://i.scdn.co/image/ab67616d0000b2731692599c8c0f98e470c68106,https://i.scdn.co/image/ab67616d00001e021692599c8c0f98e470c68106,I NEVER LIKED YOU,2022-04-29,https://open.spotify.com/track/3FSwpQ9dBZBeBV6UdYHI2R,,
3FUXVbi9ugVUqJ3rPrfd2G,Beyoncé,Before I Let Go - Homecoming Live Bonus Track,Columbia,F#/Gb,Minor,4 beats,0.711,0.844,0.0967,0.0699,0.0,0.354,0.469,-5.589,102.999,240777,1,5781876,https://i.scdn.co/image/ab67616d0000b2736d7ffdc64b1933f01a392470,https://i.scdn.co/image/ab67616d00001e026d7ffdc64b1933f01a392470,HOMECOMING: THE LIVE ALBUM,2019-04-16,https://open.spotify.com/track/3FUXVbi9ugVUqJ3rPrfd2G,,
3FeVmId7tL5YN8B7R3imoM,"Coldplay, BTS",My Universe,Parlophone UK,A,Major,4 beats,0.588,0.701,0.0402,0.00813,0.0,0.2,0.443,-6.39,104.988,228000,3,83065505,https://i.scdn.co/image/ab67616d0000b273526301de441246800ca739a5,https://i.scdn.co/image/ab67616d00001e02526301de441246800ca739a5,My Universe,2021-09-24,https://open.spotify.com/track/3FeVmId7tL5YN8B7R3imoM,,
3FiE2d325mIOc4YjkSLVJR,"Ariana Grande, Future",Everyday,Universal Records,G,Minor,4 beats,0.635,0.738,0.0519,0.0192,0.0,0.15,0.428,-4.424,130.971,194840,9,42879301,https://i.scdn.co/image/ab67616d0000b2737227f5854239a059af211d5b,https://i.scdn.co/image/ab67616d00001e027227f5854239a059af211d5b,Dangerous Woman,2016-05-20,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR,,
3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay,Darkroom/Interscope Records,G,Major,4 beats,0.853,0.351,0.241,0.39,9.38e-06,0.752,0.282,-10.198,118.028,221543,36,269837815,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,https://i.scdn.co/image/ab67616d00001e0250a3147b4edd7701a876c6ce,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,,
3FkeNbs9Zeiqkr3WkbOiGp,Anitta,Envolver,Warner Records,E,Minor,4 beats,0.812,0.736,0.0833,0.152,0.00254,0.0914,0.396,-5.421,91.993,193806,28,252039857,https://i.scdn.co/image/ab67616d0000b273d3bd4bf80f1464a02f605b62,https://i.scdn.co/image/ab67616d00001e02d3bd4bf80f1464a02f605b62,Versions of Me,2022-04-12,https://open.spotify.com/track/3FkeNbs9Zeiqkr3WkbOiGp,,
3FqUPvubYeRCMsdJ02QyZR,Fuerza Regida,TÚ NAME,Rancho Humilde/Street Mob Records,C,Minor,3 beats,0.76,0.747,0.0282,0.0675,2.73e-06,0.309,0.884,-5.083,128.912,152079,2,18989501,https://i.scdn.co/image/ab67616d0000b273fa46f306883d98d129163e09,https://i.scdn.co/image/ab67616d00001e02fa46f306883d98d129163e09,Dolido Pero No Arrepentido,2024-02-09,https://open.spotify.com/track/3FqUPvubYeRCMsdJ02QyZR,,
3FvTHuefYV6TxE3Kseqno8,"Gabito Ballesteros, Natanael Cano",LOU LOU,Los CT Records,G,Minor,3 beats,0.739,0.579,0.0509,0.0622,0.0,0.454,0.694,-8.361,130.002,188000,12,131070357,https://i.scdn.co/image/ab67616d0000b27338c5b1d6170ff3120bbbaf42,https://i.scdn.co/image/ab67616d00001e0238c5b1d6170ff3120bbbaf42,LOU LOU,2023-10-19,https://open.spotify.com/track/3FvTHuefYV6TxE3Kseqno8,,
3FxPbp05KjMBa4HbhAJTH0,ElyOtto,SugarCrash!,Otto Dynamite/RCA Records,C,Major,4 beats,0.745,0.74,0.097,0.53,7.37e-05,0.0936,0.36,-6.558,97.735,80118,3,24195520,https://i.scdn.co/image/ab67616d0000b27394230bd59fb8985a26e8a1c6,https://i.scdn.co/image/ab67616d00001e0294230bd59fb8985a26e8a1c6,SugarCrash!,2020-08-25,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0,,
3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,G#/Ab,Major,4 beats,0.698,0.633,0.0597,0.0605,0.000194,0.0926,0.552,-4.946,96.924,232187,46,388645595,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,https://i.scdn.co/image/ab67616d00001e02c027ad28821777b00dcaa888,Black Panther The Album Music From And Inspired By,2018-02-09,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,,
3GPI7hYiqD6enLRobhkBm8,ItaloBrothers,Summer Air,"Ultra Records, LLC",G#/Ab,Major,4 beats,0.755,0.751,0.0748,0.0635,0.0,0.0812,0.491,-4.034,102.002,183587,13,54196813,https://i.scdn.co/image/ab67616d0000b2736cc9441f366f82803e48ae5c,https://i.scdn.co/image/ab67616d00001e026cc9441f366f82803e48ae5c,Summer Air,2016-09-30,https://open.spotify.com/track/3GPI7hYiqD6enLRobhkBm8,,
3GRSqlALWISqLeNncZMbpX,"Lauv, LANY",Mean It,Lauv,G,Major,4 beats,0.746,0.45,0.0872,0.0407,0.0,0.172,0.336,-8.543,95.998,232853,7,60446009,https://i.scdn.co/image/ab67616d0000b2738c6baef6af72030dd5f62456,https://i.scdn.co/image/ab67616d00001e028c6baef6af72030dd5f62456,~how i'm feeling~,2019-11-14,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,,
3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,Everybody Dies In Their Nightmares,Bad Vibes Forever / EMPIRE,G,Minor,4 beats,0.734,0.57,0.133,0.847,2.14e-05,0.112,0.689,-7.066,129.953,95467,66,367778120,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,https://i.scdn.co/image/ab67616d00001e02203c89bd4391468eea4cc3f5,17,2017-08-25,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,,
3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,TV,Darkroom/Interscope Records,E,Minor,4 beats,0.412,0.236,0.0379,0.83,0.00653,0.147,0.119,-15.159,140.214,281381,16,122634392,https://i.scdn.co/image/ab67616d0000b2737a4781629469bb83356cd318,https://i.scdn.co/image/ab67616d00001e027a4781629469bb83356cd318,Guitar Songs,2022-07-21,https://open.spotify.com/track/3GYlZ7tbxLOxe6ewMNVTkw,,
3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,Red Zone Entertainment / IDJ,G#/Ab,Major,4 beats,0.913,0.603,0.226,0.0272,0.000503,0.167,0.497,-4.892,123.061,234093,18,88878168,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,https://i.scdn.co/image/ab67616d00001e027aede4855f6d0d738012e2e5,channel ORANGE,2012-07-10,https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723,,
3GZd1aDsgKL71Kt3VIp0hc,"NLE Choppa, Lil Baby",Narrow Road (feat. Lil Baby),Warner Records,G,Major,4 beats,0.614,0.553,0.169,0.0306,0.0,0.203,0.161,-8.225,159.999,240297,1,4828004,https://i.scdn.co/image/ab67616d0000b273c9edf607996c1c727d3df07a,https://i.scdn.co/image/ab67616d00001e02c9edf607996c1c727d3df07a,Narrow Road (feat. Lil Baby),2020-07-30,https://open.spotify.com/track/3GZd1aDsgKL71Kt3VIp0hc,,
3Ga6eKrUFf12ouh9Yw3v2D,"Anitta, J Balvin",Downtown,WM Brazil,E,Minor,4 beats,0.775,0.679,0.135,0.18,7.26e-05,0.068,0.619,-4.985,166.008,193456,32,280150549,https://i.scdn.co/image/ab67616d0000b2738c6b830c36c7b4ac43c3cee8,https://i.scdn.co/image/ab67616d00001e028c6b830c36c7b4ac43c3cee8,Downtown,2017-11-19,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,,
3GaGWoU1KfVqgl7vnRHP55,C. Tangana,Demasiadas Mujeres,Sony Music Entertainment,A,Minor,4 beats,0.658,0.453,0.39,0.131,0.0002,0.0848,0.358,-7.378,126.043,153960,12,82074073,https://i.scdn.co/image/ab67616d0000b273d8ec0490534e13599f4c2a46,https://i.scdn.co/image/ab67616d00001e02d8ec0490534e13599f4c2a46,El Madrileño,2021-02-26,https://open.spotify.com/track/3GaGWoU1KfVqgl7vnRHP55,,
3GbQcjKWT7eVpUfzqwUjxv,"Lil Nas X, YoungBoy Never Broke Again",Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),Columbia,C#/Db,Minor,4 beats,0.872,0.422,0.363,0.0254,0.0,0.109,0.778,-7.415,149.956,180666,1,8186777,https://i.scdn.co/image/ab67616d0000b2736e093a21f17850eb455f0f87,https://i.scdn.co/image/ab67616d00001e026e093a21f17850eb455f0f87,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),2022-06-24,https://open.spotify.com/track/3GbQcjKWT7eVpUfzqwUjxv,,
3GdWfmQBiiJrDUvSZS1bGv,"NAV, Lil Baby, Travis Scott",Never Sleep (with Lil Baby feat. Travis Scott),XO Records / Republic Records,C#/Db,Major,4 beats,0.819,0.651,0.169,0.00639,0.0,0.122,0.501,-5.829,139.957,185786,2,13812029,https://i.scdn.co/image/ab67616d0000b273d3c60e0b42ec8f32309f9b61,https://i.scdn.co/image/ab67616d00001e02d3c60e0b42ec8f32309f9b61,Never Sleep,2022-07-29,https://open.spotify.com/track/3GdWfmQBiiJrDUvSZS1bGv,,
3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),C#/Db,Major,4 beats,0.668,0.684,0.0527,0.627,0.0,0.923,0.7,-5.937,108.138,187986,12,27688087,https://i.scdn.co/image/ab67616d0000b273db119e1dcee2852a56e813b3,https://i.scdn.co/image/ab67616d00001e02db119e1dcee2852a56e813b3,"Ao Vivo no Ibirapuera, Vol. 1",2020-01-31,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI,,
3GmfHF5RUe6r5C9UbvIXQp,"KC Rebell, RAF Camora",Neptun,Rebell Army,F#/Gb,Minor,4 beats,0.426,0.669,0.0907,0.295,0.035,0.108,0.0983,-7.154,93.136,197832,1,4956887,https://i.scdn.co/image/ab67616d0000b273d871707549bc0fc2dea090f8,https://i.scdn.co/image/ab67616d00001e02d871707549bc0fc2dea090f8,Neptun,2019-07-18,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp,,
3Gs7mVfWKl567mjozgxmXv,"Feid, Sean Paul",Niña Bonita,UMLE - Latino,G,Major,4 beats,0.823,0.615,0.147,0.104,0.0,0.104,0.47,-4.19,90.952,187653,9,84038020,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f,https://i.scdn.co/image/ab67616d00001e0247b049fcbcc571271cc88d9f,Niña Bonita,2023-04-21,https://open.spotify.com/track/3Gs7mVfWKl567mjozgxmXv,,
3GtnId3Cm1Xa6joCj08nzW,"Justin Quiles, Misión: AVNGRS",Jeans,WEA Latina,D#/Eb,Minor,4 beats,0.807,0.656,0.105,0.0165,0.0,0.0693,0.89,-4.395,83.943,185840,27,222315309,https://i.scdn.co/image/ab67616d0000b27378bd40e3334ef20848795459,https://i.scdn.co/image/ab67616d00001e0278bd40e3334ef20848795459,Jeans,2020-08-14,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW,,
3H2JThgdBxezwj1wwafQS8,Juice WRLD,All Girls Are The Same,Juice WRLD Mixtape / ISR P&D,C,Major,4 beats,0.671,0.529,0.307,0.0769,0.000335,0.0856,0.203,-7.226,161.989,165820,9,63606870,https://i.scdn.co/image/ab67616d0000b2739b3d16ce73080214dd7b07c7,https://i.scdn.co/image/ab67616d00001e029b3d16ce73080214dd7b07c7,Goodbye & Good Riddance,2018-05-23,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8,,
3H3r2nKWa3Yk5gt8xgmsEt,Sam Fischer,This City,RCA Records Label,B,Major,4 beats,0.605,0.377,0.0443,0.733,0.0,0.0808,0.519,-6.213,73.877,194853,13,73755937,https://i.scdn.co/image/ab67616d0000b27370e6c775adc0f71e6bef0a9b,https://i.scdn.co/image/ab67616d00001e0270e6c775adc0f71e6bef0a9b,This City,2019-12-11,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,,
3H7ihDc1dqLriiWXwsc2po,"Topic, A7S",Breaking Me,Virgin,G#/Ab,Minor,4 beats,0.789,0.72,0.218,0.223,0.0,0.129,0.664,-5.652,122.031,166794,71,744945549,https://i.scdn.co/image/ab67616d0000b273ca801dab96017456b9847ac2,https://i.scdn.co/image/ab67616d00001e02ca801dab96017456b9847ac2,Breaking Me,2019-12-19,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,,
3H9GDhVVTlmFQSmpt51qiP,"Paulo Londra, De La Ghetto, Justin Quiles",Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),WEA Latina,C#/Db,Major,4 beats,0.86,0.697,0.0718,0.102,0.0,0.159,0.586,-4.727,129.978,268794,5,20213023,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,https://i.scdn.co/image/ab67616d00001e02cf7e54f668d6a31dd6566f24,Homerun,2019-05-23,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP,,
3HOKxuTDmNVmIlCIpBiD8m,"Peso Pluma, Jasiel Nuñez",LAGUNAS,Double P Records,B,Major,3 beats,0.77,0.622,0.026,0.328,0.00603,0.149,0.792,-10.621,115.952,231247,15,121950543,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba,https://i.scdn.co/image/ab67616d00001e022fb583ed96f8f35cbf2897ba,GÉNESIS,2023-06-29,https://open.spotify.com/track/3HOKxuTDmNVmIlCIpBiD8m,,
3HTbI3yUJQw3fP0Po8qLcD,"J Balvin, Sky Rompiendo",Verde,UMLE - Latino,G#/Ab,Minor,4 beats,0.828,0.738,0.0516,0.0381,0.473,0.0917,0.818,-4.295,94.995,142547,1,5745393,https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d,https://i.scdn.co/image/ab67616d00001e0235692baca45542527d742d0d,Colores,2020-03-19,https://open.spotify.com/track/3HTbI3yUJQw3fP0Po8qLcD,,
3HVWdVOQ0ZA45FuZGSfvns,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,F#/Gb,Major,4 beats,0.798,0.675,0.0442,0.0912,0.0,0.0894,0.842,-5.041,101.956,219947,9,373306837,https://i.scdn.co/image/ab67616d0000b273460675584aa9e4bd2d1a4ce8,https://i.scdn.co/image/ab67616d00001e02460675584aa9e4bd2d1a4ce8,I Don't Care (with Justin Bieber),2019-05-10,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,,
3HVr6jTVwBHBa2flM0eURR,"Macklemore, Skylar Grey",Glorious (feat. Skylar Grey),Bendo LLC,C,Minor,4 beats,0.731,0.794,0.0522,0.0323,2.59e-05,0.112,0.356,-5.126,139.994,220454,11,127431567,https://i.scdn.co/image/ab67616d0000b2732c19c42e316cd3d949c992b0,https://i.scdn.co/image/ab67616d00001e022c19c42e316cd3d949c992b0,Glorious (feat. Skylar Grey),2017-06-15,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,,
3HWzoMvoF3TQfYg4UPszDq,Lizzo,Truth Hurts,Nice Life/Atlantic,E,Minor,4 beats,0.715,0.624,0.114,0.11,0.0,0.123,0.412,-3.046,158.087,173325,45,33235745,https://i.scdn.co/image/ab67616d0000b273cf6e41c933cfc7694da6e6d4,https://i.scdn.co/image/ab67616d00001e02cf6e41c933cfc7694da6e6d4,Cuz I Love You (Super Deluxe),2019-04-19,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,,
3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury",Parado no Bailão,Funk Explode,B,Major,5 beats,0.828,0.599,0.149,0.381,0.0,0.0775,0.478,-1.624,86.533,171692,2,9491388,https://i.scdn.co/image/ab67616d0000b273b05904e1f9b5c426da85e098,https://i.scdn.co/image/ab67616d00001e02b05904e1f9b5c426da85e098,Parado no Bailão,2018-07-23,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT,,
3Hh0ZcGIqIkSiJVZGLcVLx,"MACHETE, Dani Faiv, thasup, Fabri Fibra",YOSHI (feat. Fabri Fibra) - prod. Strage,Epic,G#/Ab,Major,4 beats,0.751,0.66,0.348,0.228,0.0,0.0827,0.634,-6.24,166.809,211995,2,10953128,https://i.scdn.co/image/ab67616d0000b273685a640a130b7b36c5ffc5ff,https://i.scdn.co/image/ab67616d00001e02685a640a130b7b36c5ffc5ff,MACHETE MIXTAPE 4,2019-07-05,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,,
3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,Universal Music Latino,C#/Db,Major,4 beats,0.87,0.517,0.0475,0.576,0.00553,0.11,0.54,-7.918,111.002,207627,59,142089402,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335,https://i.scdn.co/image/ab67616d00001e0282de1ca074ae63cb18fce335,MAÑANA SERÁ BONITO,2023-02-24,https://open.spotify.com/track/3HqcNJdZ2seoGxhn0wVNDK,,
3HyR1j49TY5ACP2lseF1jx,Beyoncé,SUMMER RENAISSANCE,Parkwood Entertainment/Columbia,C#/Db,Major,4 beats,0.674,0.625,0.0514,0.0843,0.0015,0.11,0.208,-9.593,120.004,273998,2,17532342,https://i.scdn.co/image/ab67616d0000b27369a3c061676c2020adfe8315,https://i.scdn.co/image/ab67616d00001e0269a3c061676c2020adfe8315,RENAISSANCE,2022-07-29,https://open.spotify.com/track/3HyR1j49TY5ACP2lseF1jx,,
3IAfUEeaXRX9s9UdKOJrFI,Anitta,Envolver,WEA Latina,E,Minor,4 beats,0.812,0.736,0.0833,0.152,0.00254,0.0914,0.396,-5.421,91.993,193806,5,94265014,https://i.scdn.co/image/ab67616d0000b273a311e21ac3313c4c60135fe4,https://i.scdn.co/image/ab67616d00001e02a311e21ac3313c4c60135fe4,Envolver,2021-11-11,https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI,,
3IB5qOeMayvpOdHxYCL5tZ,"BTS, Sia",ON (Feat. Sia),BIGHIT MUSIC,A,Minor,4 beats,0.591,0.848,0.0828,0.137,0.0,0.372,0.386,-4.397,105.922,246816,3,28748134,https://i.scdn.co/image/ab67616d0000b2738afcb7dd182cffe8d53b781e,https://i.scdn.co/image/ab67616d00001e028afcb7dd182cffe8d53b781e,MAP OF THE SOUL : 7,2020-02-21,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ,,
3IHt4j5uAEl7iBu8Utn985,Drake,Tried Our Best,OVO/Republic,G#/Ab,Minor,3 beats,0.57,0.295,0.0445,0.837,0.0,0.167,0.231,-13.693,84.139,209991,1,14135281,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,https://i.scdn.co/image/ab67616d00001e027d384516b23347e92a587ed1,For All The Dogs,2023-10-06,https://open.spotify.com/track/3IHt4j5uAEl7iBu8Utn985,,
